time,distance,strafes,pre,max,height,sync,crouchjump,-forward
1668965143,269.5896,8,276.101,335,56.9,59,yes,yes
1668965145,270.4021,10,274.101,344,56.9,73,yes,yes
1668965147,266.7337,10,274.226,336,56.9,68,yes,yes
1668965149,277.6934,10,275.601,356,56.9,80,yes,yes
1668965151,271.1793,10,274.601,342,56.9,73,yes,yes
1668965153,275.8395,10,275.101,340,56.9,63,yes,yes
1668965155,271.4869,10,275.101,338,56.9,75,yes,yes
1668965157,276.3955,10,275.601,354,56.9,79,yes,yes
1668965159,276.1515,10,274.226,345,56.9,64,yes,yes
1668965161,270.4829,10,276.101,342,56.9,56,yes,yes
1668965163,272.1768,10,274.601,325,56.9,45,yes,yes
1668965166,275.5747,10,275.101,343,56.9,60,yes,yes
1668965170,269.8304,10,269.850,330,56.9,53,yes,yes
1668965172,272.5686,10,274.851,330,56.9,54,yes,yes
1668965174,274.6136,10,275.851,341,56.9,57,yes,yes
1668965176,274.3070,10,274.101,353,56.9,82,yes,yes
1668965178,274.2724,10,274.851,345,56.9,63,yes,yes
1668965180,269.2177,10,275.351,327,56.9,49,yes,yes
1668899844,267.3998,10,275.101,332,57.0,56,yes,yes
1668899852,268.8965,10,274.601,343,57.0,64,yes,yes
1668899856,270.0440,10,275.351,345,57.0,67,yes,yes
1668899862,264.2866,10,274.850,336,57.0,60,yes,yes
1668899906,260.7768,10,271.726,329,57.0,59,yes,yes
1668899908,271.3828,10,274.601,347,57.0,60,yes,yes
1668899910,272.0315,10,275.351,343,57.0,66,yes,yes
1668899912,267.8156,10,276.101,338,57.0,67,yes,yes
1668899927,272.0234,10,275.351,344,57.0,57,yes,yes
1668899929,266.5666,10,276.101,331,57.0,47,yes,yes
1668899933,257.3339,10,274.351,329,57.0,60,yes,yes
1668899937,262.4326,10,274.851,320,57.0,39,yes,yes
1668899939,267.0571,10,274.851,342,57.0,60,yes,yes
1668899950,268.2778,10,275.601,339,57.0,62,yes,yes
1668899952,270.8077,10,275.351,337,57.0,50,yes,yes
1668899956,279.9981,10,275.037,365,57.0,87,yes,yes
1668899958,276.1058,10,274.851,345,57.0,61,yes,yes
1668899960,272.3851,10,274.601,342,57.0,54,yes,yes
1668899962,274.7500,10,274.627,347,57.0,61,yes,yes
1668899964,279.8987,10,275.101,358,57.0,73,yes,yes
1668899966,277.8629,10,275.351,352,57.0,66,yes,yes
1668899967,279.4406,10,273.048,360,57.0,83,yes,yes
1668899979,278.4561,10,274.601,353,57.0,68,yes,yes
1668899981,273.7179,10,275.101,335,57.0,49,yes,yes
1668899983,274.9622,10,271.350,343,57.0,64,yes,yes
1668899985,273.8058,10,274.851,346,57.0,61,yes,yes
1668899987,268.2132,10,275.851,322,57.0,38,yes,yes
1668899989,276.4229,10,275.851,341,57.0,57,yes,yes
1668899993,277.9437,10,274.601,360,57.0,79,yes,yes
1668899995,276.2846,10,274.725,342,57.0,62,yes,yes
1668900022,273.6412,10,274.851,353,57.0,71,yes,yes
1668900024,273.3489,10,275.351,341,57.0,54,yes,yes
1668900026,272.0825,10,274.351,335,57.0,51,yes,yes
1668900035,265.6192,10,276.101,331,57.0,49,yes,yes
1668900037,279.1459,10,271.850,363,57.0,83,yes,yes
1668900039,274.5203,10,272.350,343,57.0,58,yes,yes
1668900041,281.0354,10,275.824,356,57.0,69,yes,yes
1668900042,266.6908,10,273.350,325,57.0,43,yes,yes
1668900044,277.7613,10,275.101,349,57.0,72,yes,yes
1668900046,281.2948,10,275.601,353,57.0,68,yes,yes
1668900052,278.8138,10,274.601,351,57.0,68,yes,yes
1668900057,273.5523,10,272.850,343,57.0,69,yes,yes
1668900059,277.6640,10,274.601,351,57.0,72,yes,yes
1668900061,277.6386,10,273.850,356,57.0,78,yes,yes
1668900069,273.8140,10,275.101,346,57.0,64,yes,yes
1668900071,276.7957,10,275.601,354,57.0,76,yes,yes
1668900073,271.6284,10,276.101,346,57.0,75,yes,yes
1668900074,270.7470,10,275.351,341,57.0,60,yes,yes
1668900076,270.7295,10,275.601,339,57.0,55,yes,yes
1668900078,267.1093,10,275.601,322,57.0,35,yes,yes
1668900080,275.7575,10,275.351,345,57.0,59,yes,yes
1668900084,267.0926,10,276.101,330,57.0,47,yes,yes
1668900088,276.6929,10,274.601,354,57.0,70,yes,yes
1668900092,271.8849,10,275.601,338,57.0,61,yes,yes
1668900109,262.9114,10,274.601,323,57.0,64,yes,yes
1668900113,263.7665,10,270.850,328,57.0,49,yes,yes
1668900115,273.2923,10,271.350,354,57.0,77,yes,yes
1668900117,274.8713,10,274.915,341,57.0,76,yes,yes
1668900129,270.6741,10,275.101,336,57.0,69,yes,yes
1668900131,271.4556,10,275.851,338,57.0,59,yes,yes
1668900133,269.7408,10,275.601,342,57.0,60,yes,yes
1668900135,261.3827,10,272.698,318,57.0,69,yes,yes
1668900137,270.6229,10,275.351,341,57.0,59,yes,yes
1668900139,270.2860,10,276.101,342,57.0,59,yes,yes
1668900141,273.7907,10,273.850,348,57.0,66,yes,yes
1668900143,275.3169,10,272.184,354,57.0,76,yes,yes
1668900145,275.5222,10,271.850,352,57.0,80,yes,yes
1668900147,266.7033,10,275.851,351,57.0,83,yes,yes
1668900149,271.4917,10,272.350,348,57.0,75,yes,yes
1668900151,271.3984,10,274.851,342,57.0,62,yes,yes
1668900153,267.5402,9,270.350,337,57.0,72,yes,yes
1668900155,270.7562,10,275.351,334,57.0,68,yes,yes
1668900157,271.3919,10,276.101,345,57.0,65,yes,yes
1668900159,273.4875,10,276.101,349,57.0,67,yes,yes
1668900161,269.8406,10,276.043,363,57.0,90,yes,yes
1668900163,279.0828,10,274.851,357,57.0,80,yes,yes
1668900165,278.2266,10,274.730,354,57.0,83,yes,yes
1668900167,277.8685,10,272.350,357,57.0,87,yes,yes
1668900169,277.7908,10,275.601,348,57.0,79,yes,yes
1668900178,274.1303,10,274.601,342,57.0,65,yes,yes
1668900180,276.9060,10,275.313,350,57.0,75,yes,yes
1668900184,279.6854,10,274.644,356,57.0,75,yes,yes
1668900186,276.3852,10,274.601,349,57.0,71,yes,yes
1668900188,278.2062,10,274.851,358,57.0,88,yes,yes
1668900190,275.9826,10,275.279,348,57.0,82,yes,yes
1668900192,274.3920,10,274.851,348,57.0,70,yes,yes
1668900193,275.2871,10,274.851,350,57.0,83,yes,yes
1668900195,270.0703,10,275.101,322,57.0,43,yes,yes
1668900197,278.2278,10,274.601,357,57.0,80,yes,yes
1668900199,278.4105,10,275.851,358,57.0,84,yes,yes
1668900201,274.0334,10,274.601,341,57.0,62,yes,yes
1668900203,279.9829,10,274.601,354,57.0,74,yes,yes
1668900211,279.6072,10,275.601,357,57.0,72,yes,yes
1668900213,278.6031,10,274.851,359,57.0,81,yes,yes
1668900215,273.0834,10,275.601,346,57.0,64,yes,yes
1668900217,277.7953,10,275.360,353,57.0,76,yes,yes
1668900221,277.0019,10,274.601,352,57.0,84,yes,yes
1668900223,271.6552,10,276.101,327,57.0,46,yes,yes
1668900225,279.6748,10,276.084,354,57.0,73,yes,yes
1668900227,277.0742,10,275.479,339,57.0,60,yes,yes
1668900229,269.4918,10,275.101,326,57.0,51,yes,yes
1668900231,270.2076,10,276.101,315,57.0,33,yes,yes
1668900257,273.4198,10,275.601,347,57.0,67,yes,yes
1668900259,276.2301,10,275.601,349,57.0,68,yes,yes
1668900261,281.5808,10,274.851,358,57.0,72,yes,yes
1668900263,275.5537,9,272.219,348,57.0,79,yes,yes
1668900271,280.4364,10,275.826,356,57.0,82,yes,yes
1668900273,280.7375,10,276.101,356,57.0,85,yes,yes
1668900275,270.8189,10,274.601,338,57.0,54,yes,yes
1668900277,277.2620,10,274.851,349,57.0,71,yes,yes
1668900287,273.3165,10,274.601,349,57.0,71,yes,yes
1668900289,271.6859,10,274.851,333,57.0,49,yes,yes
1668900291,277.4709,10,274.851,351,57.0,65,yes,yes
1668900293,278.9103,10,275.601,355,57.0,79,yes,yes
1668900295,281.0316,10,276.082,359,57.0,81,yes,yes
1668900297,276.9627,10,275.601,350,57.0,66,yes,yes
1668900299,273.9601,10,275.351,332,57.0,48,yes,yes
1668900301,276.0199,10,275.351,343,57.0,56,yes,yes
1668900303,280.0781,10,276.101,352,57.0,76,yes,yes
1668900305,276.5375,10,276.101,350,57.0,65,yes,yes
1668900307,269.1564,10,274.851,330,57.0,49,yes,yes
1668900313,276.3344,10,274.350,351,57.0,80,yes,yes
1668900315,275.3668,10,275.101,332,57.0,54,yes,yes
1668900317,275.6775,10,276.101,341,57.0,54,yes,yes
1668900319,275.9204,10,275.351,340,57.0,55,yes,yes
1668900321,274.8038,10,275.851,342,57.0,61,yes,yes
1668900323,272.2460,10,275.601,343,57.0,67,yes,yes
1668900325,277.0604,10,274.851,355,57.0,83,yes,yes
1668900327,277.9061,10,276.101,353,57.0,81,yes,yes
1668900329,275.0104,10,275.851,346,57.0,78,yes,yes
1668900331,273.6039,10,275.101,341,57.0,55,yes,yes
1668900333,267.9196,10,271.850,326,57.0,49,yes,yes
1668900335,279.4633,10,275.851,358,57.0,81,yes,yes
1668900337,279.2988,10,276.101,355,57.0,80,yes,yes
1668900347,276.9465,10,275.601,349,57.0,63,yes,yes
1668900349,268.8828,10,275.851,328,57.0,43,yes,yes
1668900351,279.5491,10,275.693,356,57.0,72,yes,yes
1668900353,273.2640,10,274.601,340,57.0,59,yes,yes
1668900355,274.2239,10,274.851,349,57.0,70,yes,yes
1668900357,271.9063,10,275.601,348,57.0,71,yes,yes
1668900359,276.3023,10,274.601,353,57.0,72,yes,yes
1668900361,271.4249,10,275.101,342,57.0,58,yes,yes
1668900363,278.7830,10,276.101,359,57.0,84,yes,yes
1668900367,270.0928,10,274.851,334,57.0,50,yes,yes
1668900373,279.4721,10,276.101,357,57.0,68,yes,yes
1668900375,270.0212,10,274.601,342,57.0,60,yes,yes
1668900377,272.1570,10,274.726,346,57.0,63,yes,yes
1668900379,269.2119,10,275.601,331,57.0,45,yes,yes
1668900381,276.9696,10,275.101,353,57.0,71,yes,yes
1668900383,278.5162,10,274.851,358,57.0,75,yes,yes
1668900385,277.0471,10,275.101,359,57.0,87,yes,yes
1668900387,274.0924,10,275.101,335,57.0,52,yes,yes
1668900389,277.9930,10,275.351,357,57.0,80,yes,yes
1668900391,271.0856,10,274.726,339,57.0,59,yes,yes
1668900393,278.3582,10,274.851,358,57.0,79,yes,yes
1668900395,274.3764,10,274.882,342,57.0,65,yes,yes
1668900400,271.2756,10,275.101,344,57.0,61,yes,yes
1668900402,278.9841,10,274.101,356,57.0,75,yes,yes
1668900406,277.6808,10,276.101,351,57.0,70,yes,yes
1668900408,270.0273,10,275.351,337,57.0,52,yes,yes
1668900417,277.2797,10,274.601,345,57.0,62,yes,yes
1668900419,276.8088,10,276.101,352,57.0,79,yes,yes
1668900421,275.5054,10,275.851,350,57.0,79,yes,yes
1668900423,275.4690,10,274.226,350,57.0,72,yes,yes
1668900425,272.2088,10,275.851,341,57.0,79,yes,yes
1668900429,273.7577,10,275.851,351,57.0,70,yes,yes
1668900435,268.3596,10,272.976,334,57.0,51,yes,yes
1668900437,273.8815,10,275.851,344,57.0,58,yes,yes
1668900439,266.4868,10,274.851,320,57.0,38,yes,yes
1668900441,277.6214,10,272.350,357,57.0,82,yes,yes
1668900443,263.3619,10,274.601,322,57.0,43,yes,yes
1668900457,275.4204,10,275.851,342,57.0,66,yes,yes
1668900459,279.3650,10,276.101,357,57.0,82,yes,yes
1668900461,278.3604,10,276.101,353,57.0,68,yes,yes
1668900463,277.1541,10,274.601,351,57.0,80,yes,yes
1668900465,274.4678,10,275.101,352,57.0,71,yes,yes
1668900467,269.4741,10,275.851,328,57.0,46,yes,yes
1668900469,271.7816,10,274.851,342,57.0,60,yes,yes
1668900471,278.9505,10,275.851,359,57.0,73,yes,yes
1668900473,277.7278,10,273.601,353,57.0,80,yes,yes
1668900475,274.4292,10,271.850,349,57.0,81,yes,yes
1668900477,277.2139,10,275.351,349,57.0,76,yes,yes
1668900481,272.5944,10,275.601,344,57.0,68,yes,yes
1668900483,276.1844,10,275.216,355,57.0,77,yes,yes
1668900486,270.9937,10,275.226,341,57.0,65,yes,yes
1668900488,279.9607,10,276.101,356,57.0,78,yes,yes
1668900490,270.0345,10,275.101,333,57.0,49,yes,yes
1668900500,277.6131,10,274.226,346,57.0,73,yes,yes
1668900502,273.8848,10,274.601,347,57.0,68,yes,yes
1668900504,273.4775,10,274.101,344,57.0,75,yes,yes
1668900506,272.8067,10,275.851,343,57.0,67,yes,yes
1668900508,269.3682,10,275.601,342,57.0,61,yes,yes
1668900510,283.6181,10,275.351,371,57.0,91,yes,yes
1668900537,269.1536,10,275.571,338,57.0,57,yes,yes
1668900539,279.3303,10,275.851,351,57.0,77,yes,yes
1668900541,271.9910,10,276.101,345,57.0,67,yes,yes
1668900543,271.8677,10,274.851,346,57.0,64,yes,yes
1668900545,274.5745,10,275.499,347,57.0,76,yes,yes
1668900547,278.2701,10,273.850,360,57.0,83,yes,yes
1668900549,271.1871,10,275.351,351,57.0,66,yes,yes
1668900552,271.9233,10,275.351,341,57.0,59,yes,yes
1668900554,274.9320,10,273.350,347,57.0,71,yes,yes
1668900556,273.6585,10,276.101,348,57.0,80,yes,yes
1668900560,278.4760,10,275.351,356,57.0,74,yes,yes
1668900562,280.5974,10,275.101,364,57.0,86,yes,yes
1668900564,270.8346,10,274.601,336,57.0,54,yes,yes
1668900568,266.0201,10,275.101,334,57.0,74,yes,yes
1668900570,280.6396,10,276.101,359,57.0,87,yes,yes
1668900572,277.4692,10,274.601,355,57.0,80,yes,yes
1668900574,279.2628,10,275.851,364,57.0,87,yes,yes
1668900576,276.1545,10,271.850,357,57.0,88,yes,yes
1668900578,280.0242,10,276.101,359,57.0,86,yes,yes
1668900580,278.9206,10,275.851,365,57.0,93,yes,yes
1668900582,279.2007,10,274.601,358,57.0,85,yes,yes
1668900606,268.5668,10,274.226,330,57.0,72,yes,yes
1668900608,280.3918,10,276.101,360,57.0,86,yes,yes
1668900609,268.5134,10,274.601,329,57.0,65,yes,yes
1668900611,275.7226,10,271.850,352,57.0,83,yes,yes
1668900613,269.2316,10,276.101,357,57.0,89,yes,yes
1668900615,274.1916,10,274.851,346,57.0,83,yes,yes
1668900636,277.9511,10,275.851,348,57.0,67,yes,yes
1668900658,274.1646,10,275.351,352,57.0,71,yes,yes
1668900659,272.2466,10,274.601,339,57.0,77,yes,yes
1668900661,277.8086,10,274.851,355,57.0,85,yes,yes
1668900663,268.8429,10,274.851,340,57.0,58,yes,yes
1668900665,270.0322,10,275.101,341,57.0,70,yes,yes
1668900667,265.2912,10,276.101,346,57.0,74,yes,yes
1668900669,270.4156,10,275.101,359,57.0,89,yes,yes
1668900671,263.9039,10,276.101,329,57.0,48,yes,yes
1668900673,266.4122,10,275.101,330,57.0,51,yes,yes
1668900675,268.6132,10,274.851,331,57.0,73,yes,yes
1668900677,280.5368,10,275.851,359,57.0,76,yes,yes
1668900685,270.1917,10,275.101,337,57.0,67,yes,yes
1668900687,271.1170,10,275.601,340,57.0,61,yes,yes
1668900689,276.9282,10,274.601,354,57.0,82,yes,yes
1668900691,266.1159,10,275.601,356,57.0,80,yes,yes
1668900693,275.1943,10,275.851,348,57.0,77,yes,yes
1668900695,269.9132,10,276.101,332,57.0,73,yes,yes
1668900697,274.9555,10,276.101,343,57.0,63,yes,yes
1668900699,275.4404,10,274.851,348,57.0,80,yes,yes
1668900701,270.0684,10,276.101,335,57.0,64,yes,yes
1668900703,269.6550,10,273.850,336,57.0,58,yes,yes
1668900705,276.0038,10,275.101,349,57.0,72,yes,yes
1668900709,263.6097,10,274.851,352,57.0,81,yes,yes
1668900711,273.4859,10,275.351,344,57.0,71,yes,yes
1668900713,272.3932,10,275.601,334,57.0,47,yes,yes
1668900715,279.3735,10,275.601,350,57.0,73,yes,yes
1668900717,273.0048,10,274.601,339,57.0,59,yes,yes
1668900719,280.0878,10,275.101,360,57.0,79,yes,yes
1668900721,275.5587,10,274.851,351,57.0,79,yes,yes
1668900723,267.0713,10,275.351,359,57.0,84,yes,yes
1668900725,272.2174,10,274.851,337,57.0,76,yes,yes
1668900733,265.9985,10,275.351,334,57.0,54,yes,yes
1668900735,270.7665,10,272.350,338,57.0,60,yes,yes
1668900737,276.3738,10,275.301,346,57.0,63,yes,yes
1668900739,277.7478,10,276.101,352,57.0,78,yes,yes
1668900741,276.4869,10,274.851,348,57.0,73,yes,yes
1668900743,274.4092,10,275.101,346,57.0,69,yes,yes
1668900745,272.2553,10,275.601,335,57.0,59,yes,yes
1668900747,276.7598,10,274.601,348,57.0,66,yes,yes
1668900751,273.6596,10,274.851,345,57.0,70,yes,yes
1668900753,269.0818,10,275.101,327,57.0,43,yes,yes
1668900769,279.7193,10,275.851,362,57.0,79,yes,yes
1668900779,269.4317,10,276.101,336,57.0,56,yes,yes
1668900781,274.0866,10,274.601,349,57.0,72,yes,yes
1668900787,274.7769,10,275.351,353,57.0,81,yes,yes
1668900789,276.2941,10,275.101,352,57.0,78,yes,yes
1668900791,275.3152,10,274.851,346,57.0,80,yes,yes
1668900795,274.4416,10,276.101,344,57.0,74,yes,yes
1668900797,271.2787,10,275.351,343,57.0,63,yes,yes
1668900799,263.7586,10,272.350,331,57.0,50,yes,yes
1668900801,270.6989,8,275.851,330,57.0,50,yes,yes
1668900812,265.3176,10,274.601,328,57.0,66,yes,yes
1668900814,275.6602,10,274.851,352,57.0,75,yes,yes
1668900820,272.1082,10,274.601,343,57.0,65,yes,yes
1668900822,260.5108,10,274.226,342,57.0,69,yes,yes
1668900824,271.3557,10,274.851,346,57.0,80,yes,yes
1668900826,279.3196,10,276.101,356,57.0,81,yes,yes
1668900828,272.4395,10,275.601,347,57.0,72,yes,yes
1668900830,274.8855,10,272.850,352,57.0,78,yes,yes
1668900832,274.1336,10,274.851,345,57.0,72,yes,yes
1668900834,274.7033,10,274.601,348,57.0,83,yes,yes
1668900854,270.3272,10,274.601,338,57.0,53,yes,yes
1668900856,272.6639,10,274.601,342,57.0,70,yes,yes
1668900858,271.1085,10,275.351,343,57.0,65,yes,yes
1668900860,271.4432,10,275.461,354,57.0,73,yes,yes
1668900862,279.4168,10,276.101,353,57.0,77,yes,yes
1668900864,276.3566,10,274.601,352,57.0,77,yes,yes
1668900866,269.5834,10,274.851,339,57.0,67,yes,yes
1668900870,276.5784,10,275.101,350,57.0,76,yes,yes
1668900872,277.3829,10,274.226,354,57.0,78,yes,yes
1668900876,278.9403,10,275.101,358,57.0,78,yes,yes
1668900878,273.7513,10,274.601,343,57.0,66,yes,yes
1668900880,273.4254,10,275.601,351,57.0,70,yes,yes
1668900882,272.4301,10,276.101,342,57.0,78,yes,yes
1668900893,264.0873,10,275.101,319,57.0,68,yes,yes
1668900895,275.5245,10,274.851,352,57.0,76,yes,yes
1668900897,276.3626,10,275.101,357,57.0,78,yes,yes
1668900899,273.9008,10,276.101,343,57.0,62,yes,yes
1668900903,274.1551,10,274.601,348,57.0,73,yes,yes
1668900905,266.8723,10,276.101,336,57.0,55,yes,yes
1668900907,276.5670,10,276.101,350,57.0,68,yes,yes
1668900909,273.5926,10,275.101,341,57.0,66,yes,yes
1668900911,262.7940,10,275.351,319,57.0,38,yes,yes
1668900913,272.8438,10,275.851,339,57.0,55,yes,yes
1668900925,268.7619,10,275.101,336,57.0,68,yes,yes
1668900927,268.4817,10,274.601,339,57.0,64,yes,yes
1668900929,275.9657,10,275.351,353,57.0,72,yes,yes
1668900931,275.0573,10,275.351,354,57.0,84,yes,yes
1668900933,275.1264,10,274.601,354,57.0,77,yes,yes
1668900935,272.5039,10,274.601,346,57.0,80,yes,yes
1669049404,262.6646,10,275.851,330,57.0,53,yes,yes
1669049408,263.6035,10,275.351,333,57.0,49,yes,yes
1669049412,263.1284,10,274.601,336,57.0,56,yes,yes
1669049453,268.8275,10,274.601,337,57.0,61,yes,yes
1669049455,265.1016,10,276.101,356,57.0,80,yes,yes
1669049461,266.7501,10,275.351,340,57.0,57,yes,yes
1669049464,273.1257,10,274.351,352,57.0,74,yes,yes
1669049466,276.8403,10,274.601,360,57.0,83,yes,yes
1669049468,256.6560,10,275.351,322,57.0,53,yes,yes
1669049470,271.8149,10,275.351,332,57.0,48,yes,yes
1669049501,280.5808,10,276.101,360,57.0,79,yes,yes
1669049504,280.0587,10,275.601,362,57.0,82,yes,yes
1669049505,276.5305,10,274.851,361,57.0,79,yes,yes
1669049507,275.8922,10,276.101,345,57.0,57,yes,yes
1669049511,277.6541,10,274.851,360,57.0,76,yes,yes
1669049516,267.2017,10,274.851,345,57.0,66,yes,yes
1669049518,274.4852,10,275.395,346,57.0,76,yes,yes
1669049560,271.6064,10,270.350,345,57.0,75,yes,yes
1669049567,271.8546,10,274.850,353,57.0,75,yes,yes
1669049571,273.3972,10,276.101,348,57.0,68,yes,yes
1669049573,266.1236,10,274.351,358,57.0,88,yes,yes
1669049575,269.2329,10,274.351,336,57.0,54,yes,yes
1669049577,271.4754,10,271.850,338,57.0,55,yes,yes
1669049579,274.1319,10,274.601,344,57.0,60,yes,yes
1669049581,278.9202,10,276.101,355,57.0,76,yes,yes
1669049583,278.2189,10,275.914,359,57.0,83,yes,yes
1669049585,273.2553,10,269.850,357,57.0,79,yes,yes
1669049593,275.8606,10,275.851,349,57.0,64,yes,yes
1669049595,267.6760,10,275.351,346,57.0,69,yes,yes
1669049599,268.8127,10,271.850,342,57.0,58,yes,yes
1669049601,272.0942,10,274.851,350,57.0,80,yes,yes
1669049603,268.1914,10,276.101,345,57.0,63,yes,yes
1669049605,265.8977,10,274.601,352,57.0,73,yes,yes
1669049607,274.7193,10,272.850,355,57.0,76,yes,yes
1669049612,273.6430,10,274.851,351,57.0,79,yes,yes
1669049617,274.0259,10,275.601,348,57.0,67,yes,yes
1669049642,275.9677,10,274.601,367,57.0,91,yes,yes
1669049646,271.9771,10,271.850,352,57.0,81,yes,yes
1669049648,264.2803,10,275.351,327,57.0,41,yes,yes
1669049650,276.7427,10,274.601,353,57.0,74,yes,yes
1669049653,256.2899,5,275.351,309,57.0,36,yes,yes
1669049666,264.4592,10,275.601,328,57.0,48,yes,yes
1669049668,274.3125,8,276.101,356,57.0,76,yes,yes
1669049670,272.7757,9,275.851,343,57.0,75,yes,yes
1669049672,271.7409,8,275.851,351,57.0,69,yes,yes
1669049674,263.7302,9,272.350,324,57.0,65,yes,yes
1669049676,277.8784,9,275.351,351,57.0,71,yes,yes
1669049686,271.8653,10,274.601,340,57.0,64,yes,yes
1669049689,274.6101,10,275.601,358,57.0,80,yes,yes
1669049691,273.5564,10,275.601,353,57.0,73,yes,yes
1669049693,268.8595,10,273.003,351,57.0,80,yes,yes
1669049695,275.7044,10,274.601,353,57.0,69,yes,yes
1669049697,263.6969,10,275.851,347,57.0,62,yes,yes
1669049699,270.0376,10,274.851,359,57.0,86,yes,yes
1669049701,273.8745,10,275.101,347,57.0,58,yes,yes
1669049703,267.0233,10,271.978,358,57.0,80,yes,yes
1669049705,275.6472,10,274.601,347,57.0,63,yes,yes
1669049707,278.6181,10,275.351,354,57.0,78,yes,yes
1669049709,272.2873,10,275.351,351,57.0,81,yes,yes
1669049711,277.4909,10,274.601,356,57.0,75,yes,yes
1669049713,280.9586,10,275.101,364,57.0,79,yes,yes
1669049716,274.3247,10,276.101,343,57.0,56,yes,yes
1669049718,270.4527,10,274.851,328,57.0,41,yes,yes
1669049722,257.0483,10,273.601,306,57.0,26,yes,yes
1669049724,274.4905,10,275.601,347,57.0,77,yes,yes
1669049726,275.9990,10,272.851,343,57.0,64,yes,yes
1669049728,258.2639,10,275.601,325,57.0,40,yes,yes
1669049740,271.0810,8,275.101,341,57.0,55,yes,yes
1669049746,269.8898,10,276.101,343,57.0,66,yes,yes
1669049748,277.1256,10,276.101,356,57.0,79,yes,yes
1669049753,273.6004,10,276.101,347,57.0,62,yes,yes
1669049758,268.1397,10,275.351,341,57.0,60,yes,yes
1669049760,276.2983,10,275.351,349,57.0,65,yes,yes
1669049762,271.1430,10,270.976,346,57.0,67,yes,yes
1669049829,269.6228,9,275.351,332,57.0,70,yes,yes
1669049831,273.8860,10,274.851,350,57.0,81,yes,yes
1669049833,275.9433,10,272.850,356,57.0,81,yes,yes
1669049835,274.5394,10,275.601,351,57.0,76,yes,yes
1669049840,272.4463,10,275.601,344,57.0,62,yes,yes
1669049842,274.9887,10,274.288,354,57.0,81,yes,yes
1669049846,265.7958,10,274.601,364,57.0,85,yes,yes
1669049848,278.3026,10,276.101,351,57.0,75,yes,yes
1669049850,264.0358,10,274.851,328,57.0,71,yes,yes
1669049852,271.9914,10,273.476,355,57.0,84,yes,yes
1669049856,276.9916,10,275.351,345,57.0,76,yes,yes
1669049859,273.7039,10,274.476,348,57.0,65,yes,yes
1669049861,262.0018,10,272.101,352,57.0,74,yes,yes
1669049863,265.5452,9,275.601,359,57.0,86,yes,yes
1669049867,262.9718,10,275.101,352,57.0,77,yes,yes
1669049871,276.5423,10,275.601,355,57.0,81,yes,yes
1669049875,279.7891,10,275.835,354,57.0,75,yes,yes
1669049877,270.3953,10,275.351,344,57.0,65,yes,yes
1669049879,273.2206,10,276.101,345,57.0,58,yes,yes
1669049889,279.2262,10,275.351,360,57.0,77,yes,yes
1669049891,275.9528,10,275.248,347,57.0,71,yes,yes
1669049893,277.4205,10,276.101,353,57.0,77,yes,yes
1669049895,277.8648,10,275.101,357,57.0,83,yes,yes
1669049897,275.2952,10,275.101,345,57.0,62,yes,yes
1669049899,278.8285,10,274.851,355,57.0,78,yes,yes
1669049901,260.3028,10,275.351,334,57.0,53,yes,yes
1669049904,275.5596,10,275.601,353,57.0,73,yes,yes
1669049906,276.0665,10,275.351,350,57.0,80,yes,yes
1669049908,279.0660,10,275.351,361,57.0,81,yes,yes
1669049911,278.4783,10,276.101,360,57.0,79,yes,yes
1669049913,271.2539,10,275.601,338,57.0,59,yes,yes
1669049919,273.0745,10,275.101,344,57.0,67,yes,yes
1669049921,276.5678,10,274.601,357,57.0,80,yes,yes
1669049923,276.0556,10,274.726,345,57.0,57,yes,yes
1669049925,269.9432,10,275.351,352,57.0,72,yes,yes
1669049927,276.4666,10,274.851,353,57.0,77,yes,yes
1669049929,268.7578,10,275.851,330,57.0,70,yes,yes
1669049931,280.1795,10,274.601,364,57.0,86,yes,yes
1669049935,277.7427,10,273.350,362,57.0,83,yes,yes
1669049937,276.7144,10,275.351,351,57.0,77,yes,yes
1669049939,274.4105,10,270.850,353,57.0,81,yes,yes
1669049941,266.7866,10,276.101,335,57.0,75,yes,yes
1669049945,278.9656,10,274.876,355,57.0,68,yes,yes
1669049947,265.8228,10,274.601,331,57.0,46,yes,yes
1669049949,263.2763,10,275.601,319,57.0,39,yes,yes
1669049951,278.4232,10,275.601,355,57.0,78,yes,yes
1669049953,280.1495,10,275.727,358,57.0,81,yes,yes
1669049955,267.4057,10,275.851,319,57.0,39,yes,yes
1669049963,277.6375,10,274.851,349,57.0,67,yes,yes
1669049965,273.8311,10,274.601,336,57.0,50,yes,yes
1669049974,274.8370,10,275.101,341,57.0,56,yes,yes
1669049976,267.8124,10,275.101,315,57.0,33,yes,yes
1669049978,274.8796,10,276.101,340,57.0,61,yes,yes
1669049985,268.9911,10,275.601,338,57.0,54,yes,yes
1669049986,275.3353,10,274.351,347,57.0,59,yes,yes
1669049989,267.0841,10,275.601,323,57.0,40,yes,yes
1669049991,261.9579,10,275.101,307,57.0,29,yes,yes
1669049993,273.5240,10,274.601,329,57.0,45,yes,yes
1669049997,278.6542,10,275.351,358,57.0,73,yes,yes
1669049999,275.1843,10,276.101,344,57.0,60,yes,yes
1669050001,274.6974,10,275.101,348,57.0,68,yes,yes
1669050003,277.7227,10,274.851,350,57.0,67,yes,yes
